owner,id,price
0x511876aace51210752eab85e6905f05b44e319aa,7428,225.0
0x511876aace51210752eab85e6905f05b44e319aa,5196,225.0
0x511876aace51210752eab85e6905f05b44e319aa,8391,39.0
0xc103dc21fe364807652ce389386fa964ec5d7a92,398,50.0
0xc103dc21fe364807652ce389386fa964ec5d7a92,5585,25.0
0xaa6e633be7fe76331b67fa4a897f803d79fe53b3,1920,150.0
0xaa6e633be7fe76331b67fa4a897f803d79fe53b3,6903,50.0
0xaa6e633be7fe76331b67fa4a897f803d79fe53b3,400,80.0
0x99ff961fca3dd5660012490794f9af0c53c0780d,406,15.0
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,4284,14.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,1915,14.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,7397,14.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,9228,34.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,416,34.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,5924,12.88
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,1478,30.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,8921,15.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9146,17.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9514,15.0
0xea1db56eba7bf28130937ed27578c23cf80fe843,439,24.5
0xea1db56eba7bf28130937ed27578c23cf80fe843,2308,21.0
0xea1db56eba7bf28130937ed27578c23cf80fe843,7504,20.0
0x816585f9aee124caba1a3722fc18cec7e26a999d,444,8.0
0x816585f9aee124caba1a3722fc18cec7e26a999d,444,9.0
0x816585f9aee124caba1a3722fc18cec7e26a999d,444,10.0
0x831ffe1181b329ac864f3c7b9105574ed1beb2b9,3151,11.0
0xecf9e016194ec17bb0f18c09421ff2c00dc29c18,6336,55.0
0x02873baef21028abccf7281b11956c4eae6407b2,2735,14.35
0x02873baef21028abccf7281b11956c4eae6407b2,2735,14.35
0x18300cc3e035c92e211477401eaa3d0b70f6014b,464,21.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,1478,30.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,8921,15.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9146,17.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9514,15.0
0x8e13c8924f3b468bc4561ac9d45c57de9efbf973,475,27.0
0xcb96594aba4627e6064731b0098dc97547b397be,476,50.0
0xcb96594aba4627e6064731b0098dc97547b397be,476,50.0
0xcb96594aba4627e6064731b0098dc97547b397be,476,50.0
0xf8e68a1e1b30132a07701cc94df9416043fc3e12,6883,15.75
0xf8e68a1e1b30132a07701cc94df9416043fc3e12,479,125.0
0x522d4b5c1af7d3cfb948fff99c3462435df1e749,9963,55.0
0x522d4b5c1af7d3cfb948fff99c3462435df1e749,3017,33.0
0x522d4b5c1af7d3cfb948fff99c3462435df1e749,5997,20.0
0x522d4b5c1af7d3cfb948fff99c3462435df1e749,9686,100.0
0x522d4b5c1af7d3cfb948fff99c3462435df1e749,487,15.0
0x4435f0e3d8e9b9de6de5cad21073c4500464cb16,1108,69.69
0x511876aace51210752eab85e6905f05b44e319aa,7428,225.0
0x511876aace51210752eab85e6905f05b44e319aa,5196,225.0
0x511876aace51210752eab85e6905f05b44e319aa,8391,39.0
0xc68d32475803e02fc4b7610f51a56add7157ec3c,513,66.9
0xc68d32475803e02fc4b7610f51a56add7157ec3c,513,66.9
0x7509cc94d13ff5365cd1159d0cd0599200b16041,4060,50.0
0x71b5b11521a1fd3662b393d16aec1d9d50b200d3,518,14.55
0x71b5b11521a1fd3662b393d16aec1d9d50b200d3,2384,24.55
0x71b5b11521a1fd3662b393d16aec1d9d50b200d3,5840,19.55
0x71b5b11521a1fd3662b393d16aec1d9d50b200d3,7706,49.0
0x108289ecb4830e7de08dc8f9e58526ddeccd2d32,909,13.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,922,23.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,912,22.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,523,35.0
0x1262d7470ce687d5d7eb89db15f5c8a183b3eaa2,527,38.88
0x8781ac339f352d25fea3d5172e59dd5ead1d88cc,9202,9.5
0x8781ac339f352d25fea3d5172e59dd5ead1d88cc,532,8.5
0x8781ac339f352d25fea3d5172e59dd5ead1d88cc,532,9.0
0x2f675a3c073f8991987b06eaf8758d8986d47de4,5580,25.0
0xad753ce8406d74c6b08e3755e8fbd261169b9f56,6874,18.0
0x2ed7d62a610b9a9ebf5e200759f2f947ac611c34,547,11.0
0x2ed7d62a610b9a9ebf5e200759f2f947ac611c34,547,11.0
0xf6414ea43de3f54a508a05908a9940a3895cf9a8,4146,145.0
0x29bca487c390fa4773fe10839af969e13f2e5844,577,88.88
0xd7d870220a28d01f2fe914f06f0418c8bbe7b261,9248,260.0
0xd7d870220a28d01f2fe914f06f0418c8bbe7b261,9248,390.0
0x478a533c55b17dc70ffb6efa698665825d7909e4,581,48.0
0x478a533c55b17dc70ffb6efa698665825d7909e4,581,49.0
0x478a533c55b17dc70ffb6efa698665825d7909e4,581,50.0
0x511876aace51210752eab85e6905f05b44e319aa,7428,225.0
0x511876aace51210752eab85e6905f05b44e319aa,5196,225.0
0x511876aace51210752eab85e6905f05b44e319aa,8391,39.0
0x979b311d5a557d27ffc01b052a47c90d2ed68d5e,606,23.0
0x979b311d5a557d27ffc01b052a47c90d2ed68d5e,3358,11.1
0x979b311d5a557d27ffc01b052a47c90d2ed68d5e,3358,12.4
0x5470a0ad35a6066fdd1b47d18b6bb04bffb9f59a,4955,10.0
0x5470a0ad35a6066fdd1b47d18b6bb04bffb9f59a,4955,10.0
0xac0a6b8b39845dced9b77bd39f1c87be91775484,619,10.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,307,13.5
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,9567,14.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,6686,15.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,1730,25.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,8726,10.8
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,9040,11.8
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,1816,10.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,623,40.0
0xc6893eeb690596e44f6c8668990a5cd7b8b1cedb,2154,20.0
0x1c5dccb380c92cf152a8d27f24c6e3cc42b59206,7096,8.75
0x1c5dccb380c92cf152a8d27f24c6e3cc42b59206,7096,9.55
0xf41a3bb52d1e88d253079e2dc7092935730f2bf6,3423,60.0
0xf41a3bb52d1e88d253079e2dc7092935730f2bf6,9671,299.0
0xf41a3bb52d1e88d253079e2dc7092935730f2bf6,2236,150.0
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,4100,69.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,8509,16.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,4442,14.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,2139,39.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,648,69.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,6973,169.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,7585,37.69
0xeeb846c99f35eb0b3502b131f41b58d4137b0f1e,653,25.0
0xeeb846c99f35eb0b3502b131f41b58d4137b0f1e,5979,75.0
0xeeb846c99f35eb0b3502b131f41b58d4137b0f1e,6742,50.0
0x677d1626bce75228f23dcc95e648f8156465d61b,663,23.99
0x677d1626bce75228f23dcc95e648f8156465d61b,663,49.69
0x2357feaad45a61ee4f663c203f660580430e75c6,4995,888.0
0x2357feaad45a61ee4f663c203f660580430e75c6,6380,1789.0
0x832a9e47d807ea5174a9ef93bb2b0eaffd27667a,671,10.0
0xc5e38233cc0d7cff9340e6139367aba498ec9b18,3961,20.48
0x511876aace51210752eab85e6905f05b44e319aa,7428,225.0
0x511876aace51210752eab85e6905f05b44e319aa,5196,225.0
0x511876aace51210752eab85e6905f05b44e319aa,8391,39.0
0x8adaaf41d96a99cca93cd26fa53ebb4a686b7e21,684,50.0
0x94d16828f4287c1ced5c60bc4d325a4c228c94f5,2938,140.0
0x94d16828f4287c1ced5c60bc4d325a4c228c94f5,685,24.0
0x1dabc3b1e6e6878fea60f9d9799b1cfdbb9d6aef,688,8.0
0x1dabc3b1e6e6878fea60f9d9799b1cfdbb9d6aef,688,10.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,2851,80.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,4575,55.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,9004,50.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,700,80.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,2595,300.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,7433,60.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,9591,60.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,2727,60.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,5040,60.0
0xe00f8929d05fe81c2ad5e81bf422181abeb3d06f,7463,85.0
0x2357feaad45a61ee4f663c203f660580430e75c6,4995,888.0
0x2357feaad45a61ee4f663c203f660580430e75c6,6380,1789.0
0xdcae870d02b26edfbc1cdeec9adb50ceeef2ed04,709,22.0
0x21be7e444967b3d1e8fd0333b7fc3320a9fda6ee,8212,16.0
0x21be7e444967b3d1e8fd0333b7fc3320a9fda6ee,8212,19.0
0x21be7e444967b3d1e8fd0333b7fc3320a9fda6ee,711,11.0
0x21be7e444967b3d1e8fd0333b7fc3320a9fda6ee,711,15.0
0x9a8ca9b7e2d130f1a42ff0666bda0d2fea283763,724,11.75
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,1478,30.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,8921,15.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9146,17.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9514,15.0
0x9d109cc07711149d70153dad627e1d34cb3d8219,731,10.5
0x7499003740393bec0ece8745e099c2eb3f59dc9d,9971,12.0
0x22777214fc28007f3ffa76c1d57e40a06e41ca3f,736,59.0
0x22777214fc28007f3ffa76c1d57e40a06e41ca3f,736,117.0
0xd4c5211966074126b8f932596a26a34e5ae31d45,5003,16.0
0x511876aace51210752eab85e6905f05b44e319aa,7428,225.0
0x511876aace51210752eab85e6905f05b44e319aa,5196,225.0
0x511876aace51210752eab85e6905f05b44e319aa,8391,39.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,1478,30.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,8921,15.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9146,17.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9514,15.0
0x0ae2a25f329c946b6e1a8745b40ec4d463e8f955,7480,11.0
0x0ae2a25f329c946b6e1a8745b40ec4d463e8f955,5990,20.0
0x0ae2a25f329c946b6e1a8745b40ec4d463e8f955,7480,12.5
0x2357feaad45a61ee4f663c203f660580430e75c6,4995,888.0
0x2357feaad45a61ee4f663c203f660580430e75c6,6380,1789.0
0xac2566555e6919299d3cdad5e919adcebe4e4e8a,763,12.0
0xac2566555e6919299d3cdad5e919adcebe4e4e8a,3584,19.5
0xac2566555e6919299d3cdad5e919adcebe4e4e8a,3584,30.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,1478,30.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,8921,15.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9146,17.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9514,15.0
0x45602bfba960277bf917c1b2007d1f03d7bd29e4,772,13.0
0x45602bfba960277bf917c1b2007d1f03d7bd29e4,3970,24.269
0x45602bfba960277bf917c1b2007d1f03d7bd29e4,4456,26.69
0x45602bfba960277bf917c1b2007d1f03d7bd29e4,4456,26.69
0x45602bfba960277bf917c1b2007d1f03d7bd29e4,4456,26.69
0x2357feaad45a61ee4f663c203f660580430e75c6,4995,888.0
0x2357feaad45a61ee4f663c203f660580430e75c6,6380,1789.0
0xf37b7a46b17ed6eae13fd2d393875fb19c09980e,801,12.5
0x590640101a9d74d07e622a77bfb3bc9e0c30b4c5,827,26.5
0x36eebc48da111b14b010a97abecf8bb68d10095c,833,13.5
0x10952f5c77553b934cd85aea8394867e526b645e,4967,16.5
0x10952f5c77553b934cd85aea8394867e526b645e,834,14.7
0x18c5ea5b6441d99d621cec21e9c034d97124d267,836,1000.0
0x18c5ea5b6441d99d621cec21e9c034d97124d267,836,1000.0
0x18c5ea5b6441d99d621cec21e9c034d97124d267,836,1000.0
0x18c5ea5b6441d99d621cec21e9c034d97124d267,836,1000.0
0xe896675803da7df23c9bbda3646bbd82593b6668,851,30.0
0xe896675803da7df23c9bbda3646bbd82593b6668,3587,30.0
0x61c7cb5b1d907ccb0c1b22924466932f34cdd3bd,2318,50.0
0xbb33b72ac5e0559b8df3c1ea6d8c6d475611c4b1,3629,20.0
0x3843f7f59fc785bd14d8e0d0d566cefd9d967d19,892,25.0
0xb0906862b2197ed783cf3c74236f0b98ecfbe91b,899,30.0
0xb692704d590e224c67fa96830c4b2526fccaf3a3,1738,500.0
0x108289ecb4830e7de08dc8f9e58526ddeccd2d32,909,13.0
0x511876aace51210752eab85e6905f05b44e319aa,7428,225.0
0x511876aace51210752eab85e6905f05b44e319aa,5196,225.0
0x511876aace51210752eab85e6905f05b44e319aa,8391,39.0
0x108289ecb4830e7de08dc8f9e58526ddeccd2d32,909,13.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,922,23.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,912,22.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,523,35.0
0x108289ecb4830e7de08dc8f9e58526ddeccd2d32,909,13.0
0x108289ecb4830e7de08dc8f9e58526ddeccd2d32,909,13.0
0x108289ecb4830e7de08dc8f9e58526ddeccd2d32,909,13.0
0x471ccd726115991cbac31c8f724dd988fe05a3ac,919,100.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,922,23.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,912,22.0
0xf40252acda24f729e9c39a36aecfdfe04245b8c2,523,35.0
0x108289ecb4830e7de08dc8f9e58526ddeccd2d32,909,13.0
0x21339e2ce5ce1d7a19a28e774513619c0c6259da,7860,528.0
0x21339e2ce5ce1d7a19a28e774513619c0c6259da,926,300.0
0x9aba47a38007fc1986bae0eb5cb68fa0c99869bc,928,46.0
0x9aba47a38007fc1986bae0eb5cb68fa0c99869bc,928,50.0
0xacd551d75383dd81d61892dbc0eb67c165da64a4,945,17.5
0xacd551d75383dd81d61892dbc0eb67c165da64a4,9546,15.0
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,4284,14.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,1915,14.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,7397,14.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,9228,34.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,416,34.88
0x2e90606d7c5f13bbabd54188c9c84f58ab400570,5924,12.88
0x25aaf13451e66f4f322a6105f7b295d1a7e9da96,8934,696.969
0x25aaf13451e66f4f322a6105f7b295d1a7e9da96,7969,99.69
0x25aaf13451e66f4f322a6105f7b295d1a7e9da96,4904,17.69
0x25aaf13451e66f4f322a6105f7b295d1a7e9da96,4684,69.69
0x25aaf13451e66f4f322a6105f7b295d1a7e9da96,4676,179.69
0x25aaf13451e66f4f322a6105f7b295d1a7e9da96,3102,44.69
0x25aaf13451e66f4f322a6105f7b295d1a7e9da96,130,21.69
0xe589b4bd30cdee0daab93acbc13895e2aa9dc2e3,967,27.0
0xa94b3e48215c72266f5006bca6ee67fff7122307,365,18.976
0x5fe5be8ea42a18cfcb3f9d3e0ae503bc0c28cd7f,979,18.0
0xff7e887f2b7c7594e601ed1c2e44b55bb80f774b,9747,420.69
0xff7e887f2b7c7594e601ed1c2e44b55bb80f774b,1476,420.69
0x6c37148710e10d07522b4754d336e49dab5b1167,1007,19.0
0x6c37148710e10d07522b4754d336e49dab5b1167,1007,75.0
0x239c74655d4a1e9e4cb7aae25c5771878cefc77f,2341,16.0
0xcd9bdc515758ccbcd151fcfa4fd7f61fc3e70eaf,1020,8.5
0xcd9bdc515758ccbcd151fcfa4fd7f61fc3e70eaf,1020,10.0
0xcd9bdc515758ccbcd151fcfa4fd7f61fc3e70eaf,1020,9.0
0x239c74655d4a1e9e4cb7aae25c5771878cefc77f,2341,16.0
0xc637e4d3915ce3e3ddf917b7b5b6fdad5e4fb8f0,6117,11.69
0x96c7bf34341865f703bc2339576a55cbb0a61b8e,7056,50.0
0x78d6f990edbabc0c5816e48da6a6500b55995dc2,1033,25.0
0xfcca1300e61bf7f43164678364769ea6afb8e943,1048,31.45
0xfcca1300e61bf7f43164678364769ea6afb8e943,7328,9.45
0xfcca1300e61bf7f43164678364769ea6afb8e943,2018,9.75
0xeafff95282ba3053ff49bfb77fb37ef30754eb62,1059,41.0
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,4100,69.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,8509,16.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,4442,14.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,2139,39.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,648,69.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,6973,169.69
0xdfca39de25ae3f8fdf592fe4d1fee67854878f32,7585,37.69
0x7982cbb672dc18e59f1c698b3437b24112151b42,1062,30.0
0x239c74655d4a1e9e4cb7aae25c5771878cefc77f,2341,16.0
0xf331fdd7b261464f6dce3cb1adf40dacc90b8eb7,6019,111.888
0xf331fdd7b261464f6dce3cb1adf40dacc90b8eb7,5833,100.0
0xf331fdd7b261464f6dce3cb1adf40dacc90b8eb7,1066,42.0
0xf331fdd7b261464f6dce3cb1adf40dacc90b8eb7,2843,42.0
0xf331fdd7b261464f6dce3cb1adf40dacc90b8eb7,3457,1111.1111
0xf331fdd7b261464f6dce3cb1adf40dacc90b8eb7,6852,32.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,1478,30.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,8921,15.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9146,17.0
0xff0bd4aa3496739d5667adc10e2b843dfab5712b,9514,15.0
0x511876aace51210752eab85e6905f05b44e319aa,7428,225.0
0x511876aace51210752eab85e6905f05b44e319aa,5196,225.0
0x511876aace51210752eab85e6905f05b44e319aa,8391,39.0
0xe24dcae0f85bc2a3520f79592fef0cc35e0cd036,5603,9.55
0x89b510545aa9fc9ecf06dcb70031b0c1b2e49f74,1074,39.0
0xd7d870220a28d01f2fe914f06f0418c8bbe7b261,9248,260.0
0xd7d870220a28d01f2fe914f06f0418c8bbe7b261,9248,390.0
